VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2024-05-01T06:23:05.000+05:30,2024-05-01T06:44:20.000+05:30,2,4.3,1,N,144,141,1,18,3,0.5,4.35,0,0.3,26.15,2.5,0
2,2024-05-01T05:57:53.000+05:30,2024-05-01T06:05:30.000+05:30,1,2,1,N,141,107,1,8,0.5,0.5,1.77,0,0.3,13.57,2.5,0
2,2024-05-01T05:56:24.000+05:30,2024-05-01T06:02:06.000+05:30,1,1.2,1,N,231,144,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:23:36.000+05:30,2024-05-01T06:36:53.000+05:30,1,2.51,1,N,144,68,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0
2,2024-05-01T05:32:49.000+05:30,2024-05-01T05:52:14.000+05:30,2,3.49,1,N,90,239,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0
2,2024-05-01T06:19:04.000+05:30,2024-05-01T06:33:36.000+05:30,1,2.89,1,N,238,166,2,12,0.5,0.5,0,0,0.3,15.8,2.5,0
2,2024-05-01T06:01:10.000+05:30,2024-05-01T06:01:13.000+05:30,1,0,5,N,92,92,1,18,0,0,3.66,0,0.3,21.96,0,0
1,2024-05-01T05:35:50.000+05:30,2024-05-01T05:48:27.000+05:30,1,1.6,1,N,100,249,2,9.5,3,0.5,0,0,0.3,13.3,2.5,0
1,2024-05-01T05:55:33.000+05:30,2024-05-01T06:11:52.000+05:30,2,2.3,1,N,113,232,2,12,3,0.5,0,0,0.3,15.8,2.5,0
1,2024-05-01T06:13:35.000+05:30,2024-05-01T06:20:48.000+05:30,1,1.1,1,N,232,87,1,7,3,0.5,1.5,0,0.3,12.3,2.5,0
1,2024-05-01T06:25:43.000+05:30,2024-05-01T06:38:20.000+05:30,4,3.7,1,N,209,137,1,13.5,3,0.5,4,0,0.3,21.3,2.5,0
2,2024-05-01T05:39:35.000+05:30,2024-05-01T05:51:24.000+05:30,1,2.55,1,Y,234,50,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0
2,2024-05-01T05:53:58.000+05:30,2024-05-01T06:05:09.000+05:30,1,1.66,1,N,48,186,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0
2,2024-05-01T06:08:43.000+05:30,2024-05-01T06:24:08.000+05:30,1,7.3,1,N,186,160,2,22.5,0.5,0.5,0,6.55,0.3,32.85,2.5,0
1,2024-05-01T06:09:08.000+05:30,2024-05-01T06:41:53.000+05:30,2,22.5,2,N,132,209,1,52,3.75,0.5,14.1,0,0.3,70.65,2.5,1.25
2,2024-05-01T05:35:25.000+05:30,2024-05-01T05:47:41.000+05:30,1,2.04,1,N,230,249,1,10,0.5,0.5,5,0,0.3,18.8,2.5,0
2,2024-05-01T05:51:01.000+05:30,2024-05-01T06:03:37.000+05:30,1,2.18,5,N,249,170,1,27.2,0,0,1,0,0.3,31,2.5,0
2,2024-05-01T06:09:20.000+05:30,2024-05-01T06:16:38.000+05:30,1,1.23,1,N,161,163,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0
2,2024-05-01T05:42:32.000+05:30,2024-05-01T05:42:51.000+05:30,1,0,1,N,48,48,4,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5,0
2,2024-05-01T05:42:32.000+05:30,2024-05-01T05:42:51.000+05:30,1,0,1,N,48,48,4,2.5,0.5,0.5,0,0,0.3,6.3,2.5,0
1,2024-05-01T05:36:24.000+05:30,2024-05-01T05:48:52.000+05:30,1,1.5,1,N,79,249,1,9.5,3,0.5,2.66,0,0.3,15.96,2.5,0
1,2024-05-01T05:56:17.000+05:30,2024-05-01T06:07:21.000+05:30,3,1.4,1,N,249,79,1,8.5,3,0.5,0,0,0.3,12.3,2.5,0
1,2024-05-01T06:20:30.000+05:30,2024-05-01T06:35:43.000+05:30,1,3,1,N,114,48,1,12.5,3,0.5,1.63,0,0.3,17.93,2.5,0
2,2024-05-01T05:49:28.000+05:30,2024-05-01T05:56:46.000+05:30,5,1.89,1,N,141,233,1,7.5,0.5,0.5,1.5,0,0.3,12.8,2.5,0
2,2024-05-01T06:07:37.000+05:30,2024-05-01T06:27:18.000+05:30,6,6.73,1,N,141,247,1,22.5,0.5,0.5,5.26,0,0.3,31.56,2.5,0
2,2024-05-01T05:51:51.000+05:30,2024-05-01T05:57:48.000+05:30,1,1.3,1,N,125,68,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T06:02:30.000+05:30,2024-05-01T06:09:41.000+05:30,1,1.22,1,N,68,211,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5,0
2,2024-05-01T06:10:31.000+05:30,2024-05-01T06:18:35.000+05:30,1,1.77,1,N,211,107,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T06:21:00.000+05:30,2024-05-01T06:32:06.000+05:30,1,1.52,1,N,107,144,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T05:41:43.000+05:30,2024-05-01T05:45:37.000+05:30,1,0.79,1,N,163,161,1,5,0.5,0.5,1.32,0,0.3,10.12,2.5,0
2,2024-05-01T05:45:58.000+05:30,2024-05-01T06:02:14.000+05:30,1,4.52,1,N,161,166,1,15.5,0.5,0.5,2,0,0.3,21.3,2.5,0
2,2024-05-01T06:08:27.000+05:30,2024-05-01T06:18:43.000+05:30,1,2.69,1,N,151,48,1,11,0.5,0.5,3.7,0,0.3,18.5,2.5,0
2,2024-05-01T06:26:18.000+05:30,2024-05-01T06:34:51.000+05:30,1,1.54,1,N,186,233,1,7.5,0.5,0.5,1.7,0,0.3,13,2.5,0
1,2024-05-01T05:52:29.000+05:30,2024-05-01T06:05:28.000+05:30,1,3.2,1,N,234,148,1,13.5,3,0.5,2.5,0,0.3,19.8,2.5,0
1,2024-05-01T06:10:57.000+05:30,2024-05-01T06:17:40.000+05:30,1,2.4,1,N,79,232,2,9,3,0.5,0,0,0.3,12.8,2.5,0
2,2024-05-01T06:24:08.000+05:30,2024-05-01T06:32:46.000+05:30,1,1.77,1,N,246,234,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T05:32:15.000+05:30,2024-05-01T05:36:23.000+05:30,1,0.5,1,N,142,143,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,0
2,2024-05-01T05:38:48.000+05:30,2024-05-01T05:42:09.000+05:30,1,0.82,1,N,143,230,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,2024-05-01T05:48:13.000+05:30,2024-05-01T05:50:46.000+05:30,1,0.5,1,N,230,162,1,4,0.5,0.5,3,0,0.3,10.8,2.5,0
2,2024-05-01T05:31:35.000+05:30,2024-05-01T05:34:13.000+05:30,1,0.72,1,N,137,233,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5,0
2,2024-05-01T05:34:57.000+05:30,2024-05-01T05:38:54.000+05:30,2,0.76,1,N,233,170,1,5,0.5,0.5,2.2,0,0.3,11,2.5,0
2,2024-05-01T05:47:11.000+05:30,2024-05-01T05:49:02.000+05:30,1,0,1,N,138,138,2,3,0.5,0.5,0,0,0.3,5.55,0,1.25
2,2024-05-01T05:52:42.000+05:30,2024-05-01T06:13:51.000+05:30,1,7.24,1,N,138,116,1,23.5,0.5,0.5,0,6.55,0.3,32.6,0,1.25
2,2024-05-01T05:40:42.000+05:30,2024-05-01T05:49:30.000+05:30,1,1.85,1,N,263,238,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5,0
2,2024-05-01T05:55:46.000+05:30,2024-05-01T06:11:00.000+05:30,1,1.75,1,N,142,229,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0
2,2024-05-01T06:13:34.000+05:30,2024-05-01T06:18:06.000+05:30,1,1.42,1,N,229,263,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T06:21:50.000+05:30,2024-05-01T06:40:27.000+05:30,1,4.45,1,N,263,148,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0
2,2024-05-01T05:51:48.000+05:30,2024-05-01T05:57:21.000+05:30,1,1.04,1,N,144,79,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T05:58:26.000+05:30,2024-05-01T06:17:19.000+05:30,1,4.17,1,N,79,263,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0
2,2024-05-01T06:19:12.000+05:30,2024-05-01T06:22:40.000+05:30,1,0.57,1,N,263,263,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5,0
1,2024-05-01T06:12:17.000+05:30,2024-05-01T06:23:08.000+05:30,4,1.7,1,N,249,164,1,9,3,0.5,2.55,0,0.3,15.35,2.5,0
1,2024-05-01T06:24:26.000+05:30,2024-05-01T06:27:33.000+05:30,1,0.6,1,N,164,170,3,4.5,3,0.5,0,0,0.3,8.3,2.5,0
2,2024-05-01T05:40:23.000+05:30,2024-05-01T05:54:10.000+05:30,1,1.41,1,N,229,48,1,10,0.5,0.5,2.07,0,0.3,15.87,2.5,0
2,2024-05-01T05:57:07.000+05:30,2024-05-01T06:00:46.000+05:30,3,0.74,1,N,48,48,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,2024-05-01T06:02:14.000+05:30,2024-05-01T06:13:22.000+05:30,1,1.71,1,N,48,170,1,8.5,0.5,0.5,2.21,0,0.3,14.51,2.5,0
2,2024-05-01T06:19:22.000+05:30,2024-05-01T06:30:36.000+05:30,1,2.46,1,N,264,143,1,10,0.5,0.5,2,0,0.3,15.8,2.5,0
1,2024-05-01T05:41:59.000+05:30,2024-05-01T06:07:06.000+05:30,2,6.5,1,N,231,75,2,22,3,0.5,0,0,0.3,25.8,2.5,0
2,2024-05-01T05:39:43.000+05:30,2024-05-01T06:00:44.000+05:30,2,5.63,1,N,142,13,1,19,0.5,0.5,4.56,0,0.3,27.36,2.5,0
2,2024-05-01T05:37:56.000+05:30,2024-05-01T05:52:43.000+05:30,6,2.62,1,N,148,233,1,12,0.5,0.5,1.58,0,0.3,17.38,2.5,0
2,2024-05-01T05:58:11.000+05:30,2024-05-01T06:13:20.000+05:30,5,3.64,1,N,170,79,1,14,0.5,0.5,1.2,0,0.3,19,2.5,0
2,2024-05-01T06:14:30.000+05:30,2024-05-01T06:27:43.000+05:30,5,4.52,1,N,79,263,1,14.5,0.5,0.5,1,0,0.3,19.3,2.5,0
2,2024-05-01T05:40:42.000+05:30,2024-05-01T05:44:39.000+05:30,1,0.62,1,N,263,236,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0
2,2024-05-01T05:57:23.000+05:30,2024-05-01T06:17:33.000+05:30,1,3.75,1,N,161,231,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5,0
2,2024-05-01T06:20:06.000+05:30,2024-05-01T06:43:30.000+05:30,1,5.31,1,N,231,236,1,19.5,0.5,0.5,5.82,0,0.3,29.12,2.5,0
2,2024-05-01T05:48:03.000+05:30,2024-05-01T05:59:00.000+05:30,1,2.79,1,N,236,42,2,11,0.5,0.5,0,0,0.3,14.8,2.5,0
1,2024-05-01T05:33:42.000+05:30,2024-05-01T05:43:22.000+05:30,3,1.5,1,N,107,211,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,0
1,2024-05-01T05:45:23.000+05:30,2024-05-01T05:56:31.000+05:30,1,2.8,1,N,211,246,2,10.5,3,0.5,0,0,0.3,14.3,2.5,0
1,2024-05-01T06:01:41.000+05:30,2024-05-01T06:20:35.000+05:30,1,4.2,1,N,264,263,1,17,3,0.5,4.16,0,0.3,24.96,2.5,0
1,2024-05-01T06:21:44.000+05:30,2024-05-01T06:39:08.000+05:30,3,4.5,1,N,263,260,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5,0
2,2024-05-01T05:39:13.000+05:30,2024-05-01T05:49:59.000+05:30,1,1.5,1,N,234,79,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T05:53:11.000+05:30,2024-05-01T05:58:09.000+05:30,1,0.96,1,N,79,224,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5,0
2,2024-05-01T06:05:00.000+05:30,2024-05-01T06:09:38.000+05:30,1,0.9,1,N,79,137,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:40:44.000+05:30,2024-05-01T06:02:14.000+05:30,1,6.13,1,N,166,186,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5,0
1,2024-05-01T05:38:18.000+05:30,2024-05-01T05:55:05.000+05:30,2,3,1,N,113,13,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5,0
1,2024-05-01T06:05:13.000+05:30,2024-05-01T06:11:01.000+05:30,1,1.2,1,N,125,158,1,6.5,3,0.5,0,0,0.3,10.3,2.5,0
1,2024-05-01T06:15:11.000+05:30,2024-05-01T06:29:19.000+05:30,3,2.7,1,N,158,230,2,12,3,0.5,0,0,0.3,15.8,2.5,0
2,2024-05-01T05:36:40.000+05:30,2024-05-01T05:53:31.000+05:30,1,2.67,1,N,161,79,1,12.5,0.5,0.5,5,0,0.3,21.3,2.5,0
2,2024-05-01T05:57:38.000+05:30,2024-05-01T06:08:17.000+05:30,2,1.17,1,N,79,249,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5,0
2,2024-05-01T06:10:08.000+05:30,2024-05-01T06:18:41.000+05:30,2,0.91,1,N,249,79,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5,0
2,2024-05-01T06:20:24.000+05:30,2024-05-01T06:37:03.000+05:30,2,4.26,1,N,79,262,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0
2,2024-05-01T06:21:03.000+05:30,2024-05-01T06:25:13.000+05:30,1,0.86,1,N,263,141,1,5,0.5,0.5,1,0,0.3,9.8,2.5,0
2,2024-05-01T06:28:08.000+05:30,2024-05-01T06:33:08.000+05:30,1,0.79,1,N,141,43,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0
2,2024-05-01T05:36:13.000+05:30,2024-05-01T05:55:45.000+05:30,2,8.28,1,N,138,166,1,25,0.5,0.5,6.82,6.55,0.3,40.92,0,1.25
2,2024-05-01T05:37:37.000+05:30,2024-05-01T05:45:06.000+05:30,1,2.3,1,N,229,263,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T05:46:46.000+05:30,2024-05-01T05:55:49.000+05:30,1,1.64,1,N,263,239,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T06:04:58.000+05:30,2024-05-01T06:08:29.000+05:30,1,0.76,1,N,48,68,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5,0
2,2024-05-01T06:11:01.000+05:30,2024-05-01T06:34:04.000+05:30,1,3.79,1,N,246,148,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0
1,2024-05-01T06:02:40.000+05:30,2024-05-01T06:29:20.000+05:30,1,3.3,1,N,264,264,1,18.5,0.5,0.5,3.34,2.45,0.3,25.59,0,0
2,2024-05-01T05:28:05.000+05:30,2024-05-01T05:45:56.000+05:30,2,3.55,1,N,234,142,2,14,0.5,0.5,0,0,0.3,17.8,2.5,0
2,2024-05-01T05:51:51.000+05:30,2024-05-01T06:04:35.000+05:30,2,2.09,1,N,142,90,2,10,0.5,0.5,0,0,0.3,13.8,2.5,0
2,2024-05-01T06:09:20.000+05:30,2024-05-01T06:25:32.000+05:30,2,4.44,1,N,234,263,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,0
2,2024-05-01T05:40:13.000+05:30,2024-05-01T05:53:32.000+05:30,1,1.76,1,N,148,4,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0
2,2024-05-01T06:05:23.000+05:30,2024-05-01T06:13:54.000+05:30,1,0.89,1,N,79,114,1,7,0.5,0.5,1.08,0,0.3,11.88,2.5,0
2,2024-05-01T06:15:44.000+05:30,2024-05-01T06:35:40.000+05:30,1,5.04,1,N,114,238,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5,0
2,2024-05-01T05:43:19.000+05:30,2024-05-01T06:11:21.000+05:30,1,9.31,1,N,264,100,1,31,0.5,0.5,8.27,6.55,0.3,49.62,2.5,0
2,2024-05-01T06:23:51.000+05:30,2024-05-01T06:30:27.000+05:30,1,1.42,1,N,137,162,1,7,0.5,0.5,1.2,0,0.3,12,2.5,0
2,2024-05-01T05:40:10.000+05:30,2024-05-01T05:50:50.000+05:30,2,1.7,1,N,107,211,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T05:57:09.000+05:30,2024-05-01T06:05:37.000+05:30,2,2.08,1,N,249,170,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0
2,2024-05-01T05:31:18.000+05:30,2024-05-01T05:40:52.000+05:30,1,1.4,1,N,249,246,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T05:49:04.000+05:30,2024-05-01T06:02:36.000+05:30,4,2.95,1,N,186,231,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
2,2024-05-01T06:07:52.000+05:30,2024-05-01T06:14:25.000+05:30,1,1.34,1,N,231,113,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:17:16.000+05:30,2024-05-01T06:34:51.000+05:30,2,4.13,1,N,113,236,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5,0
2,2024-05-01T05:30:19.000+05:30,2024-05-01T05:35:04.000+05:30,1,0.78,1,N,231,114,2,5,0.5,0.5,0,0,0.3,8.8,2.5,0
2,2024-05-01T05:41:13.000+05:30,2024-05-01T05:48:49.000+05:30,1,0.78,1,N,249,79,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0
2,2024-05-01T05:51:59.000+05:30,2024-05-01T06:15:22.000+05:30,1,2.72,1,N,79,144,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0
2,2024-05-01T06:19:58.000+05:30,2024-05-01T06:34:22.000+05:30,1,2.78,1,N,144,33,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,2024-05-01T05:44:55.000+05:30,2024-05-01T06:12:34.000+05:30,1,6.34,1,N,232,75,1,23.5,0.5,0.5,2,0,0.3,29.3,2.5,0
1,2024-05-01T05:44:41.000+05:30,2024-05-01T05:53:15.000+05:30,1,0.7,1,N,161,48,2,6.5,3,0.5,0,0,0.3,10.3,2.5,0
1,2024-05-01T06:00:51.000+05:30,2024-05-01T06:07:36.000+05:30,4,1.2,1,N,246,230,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5,0
1,2024-05-01T06:18:13.000+05:30,2024-05-01T06:31:46.000+05:30,1,2.8,1,N,234,142,1,11.5,3,0.5,1,0,0.3,16.3,2.5,0
2,2024-05-01T06:12:36.000+05:30,2024-05-01T06:18:38.000+05:30,2,1.38,1,N,79,107,1,6.5,0.5,0.5,1.54,0,0.3,11.84,2.5,0
2,2024-05-01T06:20:50.000+05:30,2024-05-01T06:32:59.000+05:30,1,2.91,1,N,107,65,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0
1,2024-05-01T05:59:09.000+05:30,2024-05-01T06:05:20.000+05:30,1,1.2,1,N,237,230,1,6.5,3,0.5,2.06,0,0.3,12.36,2.5,0
1,2024-05-01T06:05:58.000+05:30,2024-05-01T06:20:35.000+05:30,2,3.2,1,N,230,145,1,13,3,0.5,2,0,0.3,18.8,2.5,0
1,2024-05-01T05:35:04.000+05:30,2024-05-01T05:48:41.000+05:30,1,1.8,1,N,79,87,1,10,3,0.5,2.75,0,0.3,16.55,2.5,0
1,2024-05-01T05:57:36.000+05:30,2024-05-01T06:10:52.000+05:30,2,2.7,1,N,88,211,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5,0
1,2024-05-01T06:12:51.000+05:30,2024-05-01T06:20:58.000+05:30,4,0.8,1,N,211,144,1,6.5,3,0.5,1,0,0.3,11.3,2.5,0
1,2024-05-01T06:22:21.000+05:30,2024-05-01T06:35:57.000+05:30,2,2,1,N,144,87,1,10.5,3,0.5,2.86,0,0.3,17.16,2.5,0
1,2024-05-01T05:37:50.000+05:30,2024-05-01T05:46:22.000+05:30,1,1,1,N,249,114,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5,0
1,2024-05-01T05:50:42.000+05:30,2024-05-01T05:56:51.000+05:30,1,1.2,1,N,113,107,1,6.5,3,0.5,1,0,0.3,11.3,2.5,0
1,2024-05-01T06:04:00.000+05:30,2024-05-01T06:23:52.000+05:30,2,3.5,1,N,234,143,1,15,3,0.5,3.75,0,0.3,22.55,2.5,0
2,2024-05-01T06:05:23.000+05:30,2024-05-01T06:18:08.000+05:30,1,1.58,1,N,249,148,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0
2,2024-05-01T06:21:10.000+05:30,2024-05-01T06:32:47.000+05:30,1,1.7,1,N,148,107,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
1,2024-05-01T05:34:50.000+05:30,2024-05-01T05:44:52.000+05:30,2,1.3,1,N,148,87,1,8,3,0.5,2.35,0,0.3,14.15,2.5,0
1,2024-05-01T05:48:50.000+05:30,2024-05-01T06:12:42.000+05:30,3,7.1,1,N,261,36,1,23,3,0.5,5.36,0,0.3,32.16,2.5,0
2,2024-05-01T06:20:32.000+05:30,2024-05-01T06:27:20.000+05:30,1,1.29,1,N,162,164,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0
2,2024-05-01T06:30:18.000+05:30,2024-05-01T06:48:26.000+05:30,1,3.37,1,N,164,263,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5,0
2,2024-05-01T05:39:00.000+05:30,2024-05-01T05:42:59.000+05:30,1,0.67,1,N,249,90,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5,0
2,2024-05-01T05:44:43.000+05:30,2024-05-01T05:54:05.000+05:30,1,1.54,1,N,90,170,1,8,0.5,0.5,1.5,0,0.3,13.3,2.5,0
2,2024-05-01T06:10:07.000+05:30,2024-05-01T06:20:20.000+05:30,1,1.73,1,N,107,144,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0
2,2024-05-01T06:23:51.000+05:30,2024-05-01T06:34:31.000+05:30,1,2.43,1,N,148,234,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,0
1,2024-05-01T05:35:43.000+05:30,2024-05-01T05:49:38.000+05:30,1,3,1,N,45,256,2,13,3,0.5,0,0,0.3,16.8,2.5,0
1,2024-05-01T05:53:57.000+05:30,2024-05-01T06:10:21.000+05:30,2,3.4,1,N,255,125,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5,0
1,2024-05-01T06:14:25.000+05:30,2024-05-01T06:30:53.000+05:30,1,3.3,1,N,249,229,1,13.5,3,0.5,2,0,0.3,19.3,2.5,0
1,2024-05-01T05:39:03.000+05:30,2024-05-01T05:56:12.000+05:30,1,1.9,1,N,148,231,1,11,3,0.5,1.48,0,0.3,16.28,2.5,0
1,2024-05-01T06:02:32.000+05:30,2024-05-01T06:09:42.000+05:30,1,0.7,1,N,125,231,1,5.5,3,0.5,2,0,0.3,11.3,2.5,0
1,2024-05-01T06:15:28.000+05:30,2024-05-01T06:45:18.000+05:30,1,6.3,1,N,231,85,1,22,3,0.5,2,0,0.3,27.8,2.5,0
1,2024-05-01T05:42:16.000+05:30,2024-05-01T06:08:16.000+05:30,1,6,1,N,230,168,1,21.5,3,0.5,1,0,0.3,26.3,2.5,0
1,2024-05-01T06:25:48.000+05:30,2024-05-01T06:44:22.000+05:30,1,6,1,N,229,256,1,20,3,0.5,3,0,0.3,26.8,2.5,0
1,2024-05-01T05:33:46.000+05:30,2024-05-01T05:41:06.000+05:30,1,1.8,1,N,158,50,1,8,3,0.5,0,0,0.3,11.8,2.5,0
1,2024-05-01T05:53:18.000+05:30,2024-05-01T06:04:05.000+05:30,1,3.1,1,N,68,239,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5,0
1,2024-05-01T06:10:24.000+05:30,2024-05-01T06:20:13.000+05:30,1,2.7,1,N,48,151,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5,0
2,2024-05-01T06:26:39.000+05:30,2024-05-01T06:48:20.000+05:30,2,4.7,1,N,239,114,1,18,0.5,0.5,1,0,0.3,22.8,2.5,0
1,2024-05-01T06:08:31.000+05:30,2024-05-01T06:30:46.000+05:30,2,15.9,1,N,132,123,1,43,1.75,0.5,0,0,0.3,45.55,0,1.25
2,2024-05-01T05:30:05.000+05:30,2024-05-01T05:32:32.000+05:30,3,0.61,1,N,237,236,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5,0
2,2024-05-01T05:44:36.000+05:30,2024-05-01T05:49:38.000+05:30,3,1.55,1,N,161,237,1,6.5,0.5,0.5,3.2,0,0.3,13.5,2.5,0
2,2024-05-01T06:00:11.000+05:30,2024-05-01T06:08:41.000+05:30,3,3.33,1,N,170,75,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0
2,2024-05-01T06:24:13.000+05:30,2024-05-01T06:47:25.000+05:30,4,5.71,1,N,164,112,1,20.5,0.5,0.5,4.86,0,0.3,29.16,2.5,0
2,2024-05-01T05:41:13.000+05:30,2024-05-01T05:53:41.000+05:30,3,3.29,1,N,148,88,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,2024-05-01T06:08:40.000+05:30,2024-05-01T06:19:26.000+05:30,1,1.61,1,N,209,231,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0
2,2024-05-01T06:23:50.000+05:30,2024-05-01T06:39:45.000+05:30,1,3.02,1,N,144,246,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0
2,2024-05-01T05:28:35.000+05:30,2024-05-01T05:37:00.000+05:30,3,1.71,1,N,142,48,2,8,0.5,0.5,0,0,0.3,11.8,2.5,0
2,2024-05-01T05:53:15.000+05:30,2024-05-01T06:03:25.000+05:30,4,2.02,1,N,142,263,1,9.5,0.5,0.5,1.5,0,0.3,14.8,2.5,0
2,2024-05-01T05:46:08.000+05:30,2024-05-01T06:05:03.000+05:30,3,2.02,1,N,68,144,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0
2,2024-05-01T06:06:40.000+05:30,2024-05-01T06:15:09.000+05:30,2,1.16,1,N,144,79,1,7.5,0.5,0.5,2,0,0.3,13.3,2.5,0
2,2024-05-01T06:17:21.000+05:30,2024-05-01T06:26:40.000+05:30,1,1.19,1,N,79,211,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0
2,2024-05-01T06:00:42.000+05:30,2024-05-01T06:17:26.000+05:30,2,11.97,1,N,132,138,1,32.5,0.5,0.5,7.01,0,0.3,42.06,0,1.25
2,2024-05-01T05:43:47.000+05:30,2024-05-01T05:51:05.000+05:30,1,0.96,1,N,50,100,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5,0
2,2024-05-01T05:54:51.000+05:30,2024-05-01T06:00:59.000+05:30,1,0.99,1,N,100,186,1,6,0.5,0.5,1,0,0.3,10.8,2.5,0
2,2024-05-01T06:05:31.000+05:30,2024-05-01T06:12:45.000+05:30,1,1.77,1,N,90,161,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0
2,2024-05-01T06:19:38.000+05:30,2024-05-01T06:33:38.000+05:30,1,2,1,N,164,90,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,0
